Unnamed: 0;Provincia;Edad;Ambos_sexos;Hombres;Mujeres
8760;Balears_Illes;55;15721;0;0
8761;Balears_Illes;55;0;7884;0
8762;Balears_Illes;55;0;0;7837
8763;Barcelona;55;73965;0;0
8764;Barcelona;55;0;36256;0
8765;Barcelona;55;0;0;37709
8766;Bizkaia;55;17659;0;0
8767;Bizkaia;55;0;8660;0
8768;Bizkaia;55;0;0;8998
8769;Burgos;55;5585;0;0
8770;Burgos;55;0;2884;0
8771;Burgos;55;0;0;2701
8772;Caceres;55;6552;0;0
8773;Caceres;55;0;3385;0
8774;Caceres;55;0;0;3166
8775;Cadiz;55;17611;0;0
8776;Cadiz;55;0;8884;0
8777;Cadiz;55;0;0;8727
8778;Cantabria;55;8744;0;0
8779;Cantabria;55;0;4362;0
8780;Cantabria;55;0;0;4383
8781;Castellon;55;8137;0;0
8782;Castellon;55;0;4136;0
8783;Castellon;55;0;0;4001
8784;Ciudad_Real;55;7313;0;0
8785;Ciudad_Real;55;0;3750;0
8786;Ciudad_Real;55;0;0;3563
8787;Cordoba;55;11692;0;0
8788;Cordoba;55;0;5831;0
8789;Cordoba;55;0;0;5862
8790;Coru?a;55;16230;0;0
8791;Coru?a;55;0;7956;0
8792;Coru?a;55;0;0;8274
8793;Cuenca;55;3130;0;0
8794;Cuenca;55;0;1620;0
8795;Cuenca;55;0;0;1510
8796;Gipuzkoa;55;10362;0;0
8797;Gipuzkoa;55;0;5055;0
8798;Gipuzkoa;55;0;0;5307
8799;Girona;55;10463;0;0
8800;Girona;55;0;5335;0
8801;Girona;55;0;0;5129
8802;Granada;55;13178;0;0
8803;Granada;55;0;6526;0
8804;Granada;55;0;0;6652
8805;Guadalajara;55;3585;0;0
8806;Guadalajara;55;0;1861;0
8807;Guadalajara;55;0;0;1724
8808;Huelva;55;7137;0;0
8809;Huelva;55;0;3547;0
8810;Huelva;55;0;0;3591
8811;Huesca;55;3332;0;0
8812;Huesca;55;0;1747;0
8813;Huesca;55;0;0;1586
8814;Jaen;55;9761;0;0
8815;Jaen;55;0;4873;0
8816;Jaen;55;0;0;4888
8817;Leon;55;7618;0;0
8818;Leon;55;0;3769;0
8819;Leon;55;0;0;3849
8820;Lleida;55;6238;0;0
8821;Lleida;55;0;3265;0
8822;Lleida;55;0;0;2973
8823;Lugo;55;5161;0;0
8824;Lugo;55;0;2604;0
8825;Lugo;55;0;0;2557
8826;Madrid;55;90865;0;0
8827;Madrid;55;0;43569;0
8828;Madrid;55;0;0;47296
8829;Malaga;55;23471;0;0
8830;Malaga;55;0;11521;0
8831;Malaga;55;0;0;11950
8832;Murcia;55;19234;0;0
8833;Murcia;55;0;9777;0
8834;Murcia;55;0;0;9457
8835;Navarra;55;9169;0;0
8836;Navarra;55;0;4606;0
8837;Navarra;55;0;0;4564
8838;Ourense;55;4423;0;0
8839;Ourense;55;0;2186;0
8840;Ourense;55;0;0;2237
8841;Palencia;55;2697;0;0
8842;Palencia;55;0;1351;0
8843;Palencia;55;0;0;1346
8844;Palmas;55;17334;0;0
8845;Palmas;55;0;8815;0
8846;Palmas;55;0;0;8520
8847;Pontevedra;55;13272;0;0
8848;Pontevedra;55;0;6487;0
8849;Pontevedra;55;0;0;6785
8850;Rioja;55;4557;0;0
8851;Rioja;55;0;2306;0
8852;Rioja;55;0;0;2251
8853;Salamanca;55;5300;0;0
8854;Salamanca;55;0;2649;0
8855;Salamanca;55;0;0;2651
8856;Santa_Cruz_de_Tenerife;55;15974;0;0
8857;Santa_Cruz_de_Tenerife;55;0;7925;0
8858;Santa_Cruz_de_Tenerife;55;0;0;8049
8859;Segovia;55;2439;0;0
8860;Segovia;55;0;1243;0
8861;Segovia;55;0;0;1195
8862;Sevilla;55;26640;0;0
8863;Sevilla;55;0;13140;0
8864;Sevilla;55;0;0;13499
8865;Soria;55;1436;0;0
8866;Soria;55;0;765;0
8867;Soria;55;0;0;671
8868;Tarragona;55;10956;0;0
8869;Tarragona;55;0;5416;0
8870;Tarragona;55;0;0;5540
8871;Teruel;55;2053;0;0
8872;Teruel;55;0;1083;0
8873;Teruel;55;0;0;970
8874;Toledo;55;9370;0;0
8875;Toledo;55;0;4819;0
8876;Toledo;55;0;0;4551
8877;Valencia;55;35899;0;0
8878;Valencia;55;0;17539;0
8879;Valencia;55;0;0;18360
8880;Valladolid;55;7751;0;0
8881;Valladolid;55;0;3782;0
8882;Valladolid;55;0;0;3969
8883;Zamora;55;2895;0;0
8884;Zamora;55;0;1493;0
8885;Zamora;55;0;0;1402
8886;Zaragoza;55;14005;0;0
8887;Zaragoza;55;0;7111;0
8888;Zaragoza;55;0;0;6894
8889;Ceuta;55;1153;0;0
8890;Ceuta;55;0;576;0
8891;Ceuta;55;0;0;577
8892;Melilla;55;1075;0;0
8893;Melilla;55;0;569;0
8894;Melilla;55;0;0;506
8895;Nacional;56;649883;0;0
8896;Nacional;56;0;321353;0
8897;Nacional;56;0;0;328530
8898;Albacete;56;5692;0;0
8899;Albacete;56;0;2928;0
8900;Albacete;56;0;0;2764
8901;Alicante;56;25419;0;0
8902;Alicante;56;0;12655;0
8903;Alicante;56;0;0;12764
8904;Almeria;56;9015;0;0
8905;Almeria;56;0;4582;0
8906;Almeria;56;0;0;4433
8907;Alava;56;4721;0;0
8908;Alava;56;0;2337;0
8909;Alava;56;0;0;2384
8910;Asturias;56;16366;0;0
8911;Asturias;56;0;7955;0
8912;Asturias;56;0;0;8412
8913;Avila;56;2586;0;0
8914;Avila;56;0;1356;0
8915;Avila;56;0;0;1229
8916;Badajoz;56;9987;0;0
8917;Badajoz;56;0;5074;0
8918;Badajoz;56;0;0;4913
8919;Balears_Illes;56;15068;0;0
8920;Balears_Illes;56;0;7549;0
8921;Balears_Illes;56;0;0;7520
8922;Barcelona;56;71570;0;0
8923;Barcelona;56;0;34616;0
8924;Barcelona;56;0;0;36954
8925;Bizkaia;56;17335;0;0
8926;Bizkaia;56;0;8319;0
8927;Bizkaia;56;0;0;9016
8928;Burgos;56;5432;0;0
8929;Burgos;56;0;2824;0
8930;Burgos;56;0;0;2608
8931;Caceres;56;6388;0;0
8932;Caceres;56;0;3280;0
8933;Caceres;56;0;0;3108
8934;Cadiz;56;17263;0;0
8935;Cadiz;56;0;8593;0
8936;Cadiz;56;0;0;8670
8937;Cantabria;56;8784;0;0
8938;Cantabria;56;0;4373;0
8939;Cantabria;56;0;0;4411
8940;Castellon;56;7916;0;0
8941;Castellon;56;0;3956;0
8942;Castellon;56;0;0;3960
8943;Ciudad_Real;56;7660;0;0
8944;Ciudad_Real;56;0;3856;0
8945;Ciudad_Real;56;0;0;3805
8946;Cordoba;56;11523;0;0
8947;Cordoba;56;0;5694;0
8948;Cordoba;56;0;0;5830
8949;Coru?a;56;16115;0;0
8950;Coru?a;56;0;7893;0
8951;Coru?a;56;0;0;8223
8952;Cuenca;56;3095;0;0
8953;Cuenca;56;0;1634;0
8954;Cuenca;56;0;0;1461
8955;Gipuzkoa;56;10395;0;0
8956;Gipuzkoa;56;0;5158;0
8957;Gipuzkoa;56;0;0;5237
8958;Girona;56;10142;0;0
8959;Girona;56;0;5213;0
8960;Girona;56;0;0;4929
8961;Granada;56;12927;0;0
8962;Granada;56;0;6418;0
8963;Granada;56;0;0;6508
8964;Guadalajara;56;3470;0;0
8965;Guadalajara;56;0;1821;0
8966;Guadalajara;56;0;0;1649
8967;Huelva;56;6964;0;0
8968;Huelva;56;0;3420;0
8969;Huelva;56;0;0;3544
8970;Huesca;56;3236;0;0
8971;Huesca;56;0;1679;0
8972;Huesca;56;0;0;1557
8973;Jaen;56;9703;0;0
8974;Jaen;56;0;4923;0
8975;Jaen;56;0;0;4780
8976;Leon;56;7582;0;0
8977;Leon;56;0;3813;0
8978;Leon;56;0;0;3769
8979;Lleida;56;6335;0;0
8980;Lleida;56;0;3267;0
8981;Lleida;56;0;0;3068
8982;Lugo;56;5151;0;0
8983;Lugo;56;0;2548;0
8984;Lugo;56;0;0;2602
8985;Madrid;56;86822;0;0
8986;Madrid;56;0;41475;0
8987;Madrid;56;0;0;45347
8988;Malaga;56;22250;0;0
8989;Malaga;56;0;10972;0
8990;Malaga;56;0;0;11278
8991;Murcia;56;18965;0;0
8992;Murcia;56;0;9463;0
8993;Murcia;56;0;0;9503
8994;Navarra;56;8991;0;0
8995;Navarra;56;0;4534;0
8996;Navarra;56;0;0;4457
8997;Ourense;56;4663;0;0
8998;Ourense;56;0;2334;0
8999;Ourense;56;0;0;2329
9000;Palencia;56;2681;0;0
9001;Palencia;56;0;1352;0
9002;Palencia;56;0;0;1329
9003;Palmas;56;16404;0;0
9004;Palmas;56;0;8217;0
9005;Palmas;56;0;0;8187
9006;Pontevedra;56;13300;0;0
9007;Pontevedra;56;0;6417;0
9008;Pontevedra;56;0;0;6883
9009;Rioja;56;4572;0;0
9010;Rioja;56;0;2260;0
9011;Rioja;56;0;0;2311
9012;Salamanca;56;5137;0;0
9013;Salamanca;56;0;2634;0
9014;Salamanca;56;0;0;2503
9015;Santa_Cruz_de_Tenerife;56;15208;0;0
9016;Santa_Cruz_de_Tenerife;56;0;7558;0
9017;Santa_Cruz_de_Tenerife;56;0;0;7650
9018;Segovia;56;2447;0;0
9019;Segovia;56;0;1313;0
9020;Segovia;56;0;0;1134
9021;Sevilla;56;25668;0;0
9022;Sevilla;56;0;12704;0
9023;Sevilla;56;0;0;12964
9024;Soria;56;1400;0;0
9025;Soria;56;0;734;0
9026;Soria;56;0;0;666
9027;Tarragona;56;10729;0;0
9028;Tarragona;56;0;5330;0
9029;Tarragona;56;0;0;5399
9030;Teruel;56;2108;0;0
9031;Teruel;56;0;1074;0
9032;Teruel;56;0;0;1035
9033;Toledo;56;9108;0;0
9034;Toledo;56;0;4713;0
9035;Toledo;56;0;0;4395
9036;Valencia;56;35140;0;0
9037;Valencia;56;0;17263;0
9038;Valencia;56;0;0;17877
9039;Valladolid;56;7870;0;0
9040;Valladolid;56;0;3915;0
9041;Valladolid;56;0;0;3955
9042;Zamora;56;2834;0;0
9043;Zamora;56;0;1477;0
9044;Zamora;56;0;0;1357
9045;Zaragoza;56;13593;0;0
9046;Zaragoza;56;0;6746;0
9047;Zaragoza;56;0;0;6847
9048;Ceuta;56;1087;0;0
9049;Ceuta;56;0;557;0
9050;Ceuta;56;0;0;530
9051;Melilla;56;1064;0;0
9052;Melilla;56;0;578;0
9053;Melilla;56;0;0;486
9054;Nacional;57;652011;0;0
9055;Nacional;57;0;322035;0
9056;Nacional;57;0;0;329976
9057;Albacete;57;5778;0;0
9058;Albacete;57;0;2968;0
9059;Albacete;57;0;0;2810
9060;Alicante;57;25376;0;0
9061;Alicante;57;0;12639;0
9062;Alicante;57;0;0;12737
9063;Almeria;57;9124;0;0
9064;Almeria;57;0;4590;0
9065;Almeria;57;0;0;4534
9066;Alava;57;4691;0;0
9067;Alava;57;0;2257;0
9068;Alava;57;0;0;2435
9069;Asturias;57;16834;0;0
9070;Asturias;57;0;8170;0
9071;Asturias;57;0;0;8665
9072;Avila;57;2630;0;0
9073;Avila;57;0;1356;0
9074;Avila;57;0;0;1274
9075;Badajoz;57;10066;0;0
9076;Badajoz;57;0;5145;0
9077;Badajoz;57;0;0;4921
9078;Balears_Illes;57;15468;0;0
9079;Balears_Illes;57;0;7750;0
9080;Balears_Illes;57;0;0;7718
9081;Barcelona;57;71879;0;0
9082;Barcelona;57;0;34679;0
9083;Barcelona;57;0;0;37200
9084;Bizkaia;57;17604;0;0
9085;Bizkaia;57;0;8549;0
9086;Bizkaia;57;0;0;9055
9087;Burgos;57;5662;0;0
9088;Burgos;57;0;2964;0
9089;Burgos;57;0;0;2698
9090;Caceres;57;6509;0;0
9091;Caceres;57;0;3455;0
9092;Caceres;57;0;0;3054
9093;Cadiz;57;17351;0;0
9094;Cadiz;57;0;8823;0
9095;Cadiz;57;0;0;8527
9096;Cantabria;57;8883;0;0
9097;Cantabria;57;0;4358;0
9098;Cantabria;57;0;0;4525
9099;Castellon;57;8095;0;0
9100;Castellon;57;0;4048;0
9101;Castellon;57;0;0;4047
9102;Ciudad_Real;57;7495;0;0
9103;Ciudad_Real;57;0;3773;0
9104;Ciudad_Real;57;0;0;3722
9105;Cordoba;57;11482;0;0
9106;Cordoba;57;0;5694;0
9107;Cordoba;57;0;0;5788
9108;Coru?a;57;16444;0;0
9109;Coru?a;57;0;8144;0
9110;Coru?a;57;0;0;8300
9111;Cuenca;57;3229;0;0
9112;Cuenca;57;0;1731;0
9113;Cuenca;57;0;0;1498
9114;Gipuzkoa;57;10375;0;0
9115;Gipuzkoa;57;0;5060;0
9116;Gipuzkoa;57;0;0;5316
9117;Girona;57;10204;0;0
9118;Girona;57;0;5156;0
9119;Girona;57;0;0;5048
9120;Granada;57;12973;0;0
9121;Granada;57;0;6371;0
9122;Granada;57;0;0;6602
9123;Guadalajara;57;3424;0;0
9124;Guadalajara;57;0;1777;0
9125;Guadalajara;57;0;0;1648
9126;Huelva;57;6983;0;0
9127;Huelva;57;0;3464;0
9128;Huelva;57;0;0;3519
9129;Huesca;57;3226;0;0
9130;Huesca;57;0;1606;0
9131;Huesca;57;0;0;1620
9132;Jaen;57;9861;0;0
9133;Jaen;57;0;4920;0
9134;Jaen;57;0;0;4941
9135;Leon;57;7664;0;0
9136;Leon;57;0;3889;0
9137;Leon;57;0;0;3776
9138;Lleida;57;6027;0;0
9139;Lleida;57;0;3079;0
9140;Lleida;57;0;0;2948
9141;Lugo;57;5193;0;0
9142;Lugo;57;0;2655;0
9143;Lugo;57;0;0;2538
9144;Madrid;57;86418;0;0
9145;Madrid;57;0;41188;0
9146;Madrid;57;0;0;45230
9147;Malaga;57;22345;0;0
9148;Malaga;57;0;10976;0
9149;Malaga;57;0;0;11370
9150;Murcia;57;18729;0;0
9151;Murcia;57;0;9336;0
9152;Murcia;57;0;0;9392
9153;Navarra;57;8795;0;0
9154;Navarra;57;0;4425;0
9155;Navarra;57;0;0;4370
9156;Ourense;57;4717;0;0
9157;Ourense;57;0;2306;0
9158;Ourense;57;0;0;2411
9159;Palencia;57;2763;0;0
9160;Palencia;57;0;1381;0
9161;Palencia;57;0;0;1383
9162;Palmas;57;15753;0;0
9163;Palmas;57;0;7871;0
9164;Palmas;57;0;0;7882
9165;Pontevedra;57;13530;0;0
9166;Pontevedra;57;0;6620;0
9167;Pontevedra;57;0;0;6910
9168;Rioja;57;4578;0;0
9169;Rioja;57;0;2373;0
9170;Rioja;57;0;0;2205
9171;Salamanca;57;5296;0;0
9172;Salamanca;57;0;2606;0
9173;Salamanca;57;0;0;2690
9174;Santa_Cruz_de_Tenerife;57;14723;0;0
9175;Santa_Cruz_de_Tenerife;57;0;7304;0
9176;Santa_Cruz_de_Tenerife;57;0;0;7419
9177;Segovia;57;2284;0;0
9178;Segovia;57;0;1206;0
9179;Segovia;57;0;0;1078
9180;Sevilla;57;25742;0;0
9181;Sevilla;57;0;12619;0
9182;Sevilla;57;0;0;13123
9183;Soria;57;1423;0;0
9184;Soria;57;0;790;0
9185;Soria;57;0;0;633
9186;Tarragona;57;10688;0;0
9187;Tarragona;57;0;5368;0
9188;Tarragona;57;0;0;5320
9189;Teruel;57;2101;0;0
9190;Teruel;57;0;1134;0
9191;Teruel;57;0;0;968
9192;Toledo;57;9248;0;0
9193;Toledo;57;0;4807;0
9194;Toledo;57;0;0;4441
9195;Valencia;57;35572;0;0
9196;Valencia;57;0;17367;0
9197;Valencia;57;0;0;18206
9198;Valladolid;57;7826;0;0
9199;Valladolid;57;0;3838;0
9200;Valladolid;57;0;0;3988
9201;Zamora;57;2873;0;0
9202;Zamora;57;0;1477;0
9203;Zamora;57;0;0;1396
9204;Zaragoza;57;13767;0;0
9205;Zaragoza;57;0;6778;0
9206;Zaragoza;57;0;0;6988
9207;Ceuta;57;1203;0;0
9208;Ceuta;57;0;630;0
9209;Ceuta;57;0;0;573
9210;Melilla;57;1105;0;0
9211;Melilla;57;0;567;0
9212;Melilla;57;0;0;538
9213;Nacional;58;632499;0;0
9214;Nacional;58;0;311660;0
9215;Nacional;58;0;0;320839
9216;Albacete;58;5537;0;0
9217;Albacete;58;0;2866;0
9218;Albacete;58;0;0;2671
9219;Alicante;58;24762;0;0
9220;Alicante;58;0;12160;0
9221;Alicante;58;0;0;12602
9222;Almeria;58;8793;0;0
9223;Almeria;58;0;4498;0
9224;Almeria;58;0;0;4296
9225;Alava;58;4603;0;0
9226;Alava;58;0;2284;0
9227;Alava;58;0;0;2319
9228;Asturias;58;16831;0;0
9229;Asturias;58;0;8095;0
9230;Asturias;58;0;0;8736
9231;Avila;58;2458;0;0
9232;Avila;58;0;1330;0
9233;Avila;58;0;0;1128
9234;Badajoz;58;9497;0;0
9235;Badajoz;58;0;4804;0
9236;Badajoz;58;0;0;4693
9237;Balears_Illes;58;14436;0;0
9238;Balears_Illes;58;0;7250;0
9239;Balears_Illes;58;0;0;7187
9240;Barcelona;58;70637;0;0
9241;Barcelona;58;0;33863;0
9242;Barcelona;58;0;0;36774
9243;Bizkaia;58;17793;0;0
9244;Bizkaia;58;0;8640;0
9245;Bizkaia;58;0;0;9153
9246;Burgos;58;5473;0;0
9247;Burgos;58;0;2827;0
9248;Burgos;58;0;0;2647
9249;Caceres;58;6214;0;0
9250;Caceres;58;0;3228;0
9251;Caceres;58;0;0;2986
9252;Cadiz;58;17146;0;0
9253;Cadiz;58;0;8547;0
9254;Cadiz;58;0;0;8599
9255;Cantabria;58;8964;0;0
9256;Cantabria;58;0;4306;0
9257;Cantabria;58;0;0;4657
9258;Castellon;58;7616;0;0
9259;Castellon;58;0;3862;0
9260;Castellon;58;0;0;3754
9261;Ciudad_Real;58;7233;0;0
9262;Ciudad_Real;58;0;3656;0
9263;Ciudad_Real;58;0;0;3577
9264;Cordoba;58;11080;0;0
9265;Cordoba;58;0;5565;0
9266;Cordoba;58;0;0;5515
9267;Coru?a;58;16108;0;0
9268;Coru?a;58;0;7810;0
9269;Coru?a;58;0;0;8299
9270;Cuenca;58;2941;0;0
9271;Cuenca;58;0;1577;0
9272;Cuenca;58;0;0;1364
9273;Gipuzkoa;58;10440;0;0
9274;Gipuzkoa;58;0;5131;0
9275;Gipuzkoa;58;0;0;5309
9276;Girona;58;9912;0;0
9277;Girona;58;0;4994;0
9278;Girona;58;0;0;4918
9279;Granada;58;12490;0;0
9280;Granada;58;0;6162;0
9281;Granada;58;0;0;6328
9282;Guadalajara;58;3282;0;0
9283;Guadalajara;58;0;1723;0
9284;Guadalajara;58;0;0;1559
9285;Huelva;58;6757;0;0
9286;Huelva;58;0;3389;0
9287;Huelva;58;0;0;3368
9288;Huesca;58;3214;0;0
9289;Huesca;58;0;1646;0
9290;Huesca;58;0;0;1568
9291;Jaen;58;8994;0;0
9292;Jaen;58;0;4541;0
9293;Jaen;58;0;0;4453
9294;Leon;58;7558;0;0
9295;Leon;58;0;3797;0
9296;Leon;58;0;0;3760
9297;Lleida;58;5897;0;0
9298;Lleida;58;0;3086;0
9299;Lleida;58;0;0;2810
9300;Lugo;58;5022;0;0
9301;Lugo;58;0;2537;0
9302;Lugo;58;0;0;2485
9303;Madrid;58;83242;0;0
9304;Madrid;58;0;39380;0
9305;Madrid;58;0;0;43862
9306;Malaga;58;21820;0;0
9307;Malaga;58;0;10495;0
9308;Malaga;58;0;0;11325
9309;Murcia;58;18437;0;0
9310;Murcia;58;0;9263;0
9311;Murcia;58;0;0;9173
9312;Navarra;58;8584;0;0
9313;Navarra;58;0;4341;0
9314;Navarra;58;0;0;4242
9315;Ourense;58;4527;0;0
9316;Ourense;58;0;2219;0
9317;Ourense;58;0;0;2308
9318;Palencia;58;2729;0;0
9319;Palencia;58;0;1402;0
9320;Palencia;58;0;0;1327
9321;Palmas;58;14367;0;0
9322;Palmas;58;0;7304;0
9323;Palmas;58;0;0;7063
9324;Pontevedra;58;12970;0;0
9325;Pontevedra;58;0;6359;0
9326;Pontevedra;58;0;0;6611
9327;Rioja;58;4592;0;0
9328;Rioja;58;0;2284;0
9329;Rioja;58;0;0;2309
9330;Salamanca;58;5052;0;0
9331;Salamanca;58;0;2619;0
9332;Salamanca;58;0;0;2433
9333;Santa_Cruz_de_Tenerife;58;13868;0;0
9334;Santa_Cruz_de_Tenerife;58;0;6882;0
9335;Santa_Cruz_de_Tenerife;58;0;0;6985
9336;Segovia;58;2437;0;0
9337;Segovia;58;0;1303;0
9338;Segovia;58;0;0;1134
9339;Sevilla;58;24253;0;0
9340;Sevilla;58;0;11824;0
9341;Sevilla;58;0;0;12428
9342;Soria;58;1373;0;0
9343;Soria;58;0;741;0
9344;Soria;58;0;0;632
9345;Tarragona;58;10411;0;0
9346;Tarragona;58;0;5181;0
9347;Tarragona;58;0;0;5231
9348;Teruel;58;2021;0;0
9349;Teruel;58;0;1106;0
9350;Teruel;58;0;0;915
9351;Toledo;58;8916;0;0
9352;Toledo;58;0;4546;0
9353;Toledo;58;0;0;4370
9354;Valencia;58;35242;0;0
9355;Valencia;58;0;17230;0
9356;Valencia;58;0;0;18012
9357;Valladolid;58;7735;0;0
9358;Valladolid;58;0;3739;0
9359;Valladolid;58;0;0;3996
9360;Zamora;58;2793;0;0
9361;Zamora;58;0;1493;0
9362;Zamora;58;0;0;1301
9363;Zaragoza;58;13284;0;0
9364;Zaragoza;58;0;6617;0
9365;Zaragoza;58;0;0;6667
9366;Ceuta;58;1098;0;0
9367;Ceuta;58;0;586;0
9368;Ceuta;58;0;0;512
9369;Melilla;58;1060;0;0
9370;Melilla;58;0;571;0
9371;Melilla;58;0;0;489
9372;Nacional;59;617099;0;0
9373;Nacional;59;0;303270;0
9374;Nacional;59;0;0;313829
9375;Albacete;59;5235;0;0
9376;Albacete;59;0;2616;0
9377;Albacete;59;0;0;2619
9378;Alicante;59;24475;0;0
9379;Alicante;59;0;12045;0
9380;Alicante;59;0;0;12430
9381;Almeria;59;8618;0;0
9382;Almeria;59;0;4337;0
9383;Almeria;59;0;0;4281
9384;Alava;59;4464;0;0
9385;Alava;59;0;2160;0
9386;Alava;59;0;0;2304
9387;Asturias;59;16608;0;0
9388;Asturias;59;0;7933;0
9389;Asturias;59;0;0;8674
9390;Avila;59;2410;0;0
9391;Avila;59;0;1263;0
9392;Avila;59;0;0;1147
9393;Badajoz;59;9296;0;0
9394;Badajoz;59;0;4838;0
9395;Badajoz;59;0;0;4458
9396;Balears_Illes;59;14208;0;0
9397;Balears_Illes;59;0;7051;0
9398;Balears_Illes;59;0;0;7157
9399;Barcelona;59;70149;0;0
9400;Barcelona;59;0;33589;0
9401;Barcelona;59;0;0;36561
9402;Bizkaia;59;17057;0;0
9403;Bizkaia;59;0;8180;0
9404;Bizkaia;59;0;0;8877
9405;Burgos;59;5409;0;0
9406;Burgos;59;0;2859;0
9407;Burgos;59;0;0;2549
9408;Caceres;59;6049;0;0
9409;Caceres;59;0;3158;0
9410;Caceres;59;0;0;2890
9411;Cadiz;59;16626;0;0
9412;Cadiz;59;0;8296;0
9413;Cadiz;59;0;0;8330
9414;Cantabria;59;8828;0;0
9415;Cantabria;59;0;4392;0
9416;Cantabria;59;0;0;4437
9417;Castellon;59;7466;0;0
9418;Castellon;59;0;3778;0
9419;Castellon;59;0;0;3688
9420;Ciudad_Real;59;6890;0;0
9421;Ciudad_Real;59;0;3537;0
9422;Ciudad_Real;59;0;0;3353
9423;Cordoba;59;11069;0;0
9424;Cordoba;59;0;5478;0
9425;Cordoba;59;0;0;5591
9426;Coru?a;59;15797;0;0
9427;Coru?a;59;0;7583;0
9428;Coru?a;59;0;0;8214
9429;Cuenca;59;2790;0;0
9430;Cuenca;59;0;1508;0
9431;Cuenca;59;0;0;1282
9432;Gipuzkoa;59;10059;0;0
9433;Gipuzkoa;59;0;4922;0
9434;Gipuzkoa;59;0;0;5136
9435;Girona;59;9725;0;0
9436;Girona;59;0;4852;0
9437;Girona;59;0;0;4873
9438;Granada;59;12563;0;0
9439;Granada;59;0;6181;0
9440;Granada;59;0;0;6382
9441;Guadalajara;59;3167;0;0
9442;Guadalajara;59;0;1662;0
9443;Guadalajara;59;0;0;1506
9444;Huelva;59;6765;0;0
9445;Huelva;59;0;3423;0
9446;Huelva;59;0;0;3342
9447;Huesca;59;3142;0;0
9448;Huesca;59;0;1691;0
9449;Huesca;59;0;0;1451
9450;Jaen;59;9144;0;0
9451;Jaen;59;0;4586;0
9452;Jaen;59;0;0;4558
9453;Leon;59;7243;0;0
9454;Leon;59;0;3720;0
9455;Leon;59;0;0;3523
9456;Lleida;59;5564;0;0
9457;Lleida;59;0;2917;0
9458;Lleida;59;0;0;2647
9459;Lugo;59;4905;0;0
9460;Lugo;59;0;2443;0
9461;Lugo;59;0;0;2462
9462;Madrid;59;81113;0;0
9463;Madrid;59;0;38183;0
9464;Madrid;59;0;0;42930
9465;Malaga;59;21024;0;0
9466;Malaga;59;0;10278;0
9467;Malaga;59;0;0;10746
9468;Murcia;59;17741;0;0
9469;Murcia;59;0;8777;0
9470;Murcia;59;0;0;8964
9471;Navarra;59;8298;0;0
9472;Navarra;59;0;4206;0
9473;Navarra;59;0;0;4092
9474;Ourense;59;4461;0;0
9475;Ourense;59;0;2212;0
9476;Ourense;59;0;0;2249
9477;Palencia;59;2681;0;0
9478;Palencia;59;0;1361;0
9479;Palencia;59;0;0;1320
9480;Palmas;59;14044;0;0
9481;Palmas;59;0;7056;0
9482;Palmas;59;0;0;6988
9483;Pontevedra;59;12874;0;0
9484;Pontevedra;59;0;6174;0
9485;Pontevedra;59;0;0;6700
9486;Rioja;59;4221;0;0
9487;Rioja;59;0;2078;0
9488;Rioja;59;0;0;2143
9489;Salamanca;59;4996;0;0
9490;Salamanca;59;0;2463;0
9491;Salamanca;59;0;0;2534
9492;Santa_Cruz_de_Tenerife;59;13078;0;0
9493;Santa_Cruz_de_Tenerife;59;0;6484;0
9494;Santa_Cruz_de_Tenerife;59;0;0;6594
9495;Segovia;59;2211;0;0
9496;Segovia;59;0;1180;0
9497;Segovia;59;0;0;1032
9498;Sevilla;59;24164;0;0
9499;Sevilla;59;0;11766;0
9500;Sevilla;59;0;0;12398
9501;Soria;59;1341;0;0
9502;Soria;59;0;719;0
9503;Soria;59;0;0;622
9504;Tarragona;59;10089;0;0
9505;Tarragona;59;0;5096;0
9506;Tarragona;59;0;0;4993
9507;Teruel;59;1982;0;0
9508;Teruel;59;0;1072;0
9509;Teruel;59;0;0;910
9510;Toledo;59;8522;0;0
9511;Toledo;59;0;4395;0
9512;Toledo;59;0;0;4127
9513;Valencia;59;33298;0;0
9514;Valencia;59;0;16275;0
9515;Valencia;59;0;0;17023
9516;Valladolid;59;7416;0;0
9517;Valladolid;59;0;3628;0
9518;Valladolid;59;0;0;3788
9519;Zamora;59;2701;0;0
9520;Zamora;59;0;1374;0
9521;Zamora;59;0;0;1327
9522;Zaragoza;59;13019;0;0
9523;Zaragoza;59;0;6418;0
9524;Zaragoza;59;0;0;6601
9525;Ceuta;59;1052;0;0
9526;Ceuta;59;0;526;0
9527;Ceuta;59;0;0;525
9528;Melilla;59;1054;0;0
9529;Melilla;59;0;553;0
9530;Melilla;59;0;0;502
9531;Nacional;60;600353;0;0
9532;Nacional;60;0;294007;0
9533;Nacional;60;0;0;306347
9534;Albacete;60;4919;0;0
9535;Albacete;60;0;2476;0
9536;Albacete;60;0;0;2443
9537;Alicante;60;23822;0;0
9538;Alicante;60;0;11656;0
9539;Alicante;60;0;0;12166
9540;Almeria;60;8262;0;0
9541;Almeria;60;0;4090;0
9542;Almeria;60;0;0;4172
9543;Alava;60;4427;0;0
9544;Alava;60;0;2145;0
9545;Alava;60;0;0;2282
9546;Asturias;60;16659;0;0
9547;Asturias;60;0;8062;0
9548;Asturias;60;0;0;8597
9549;Avila;60;2293;0;0
